t,label,slot,base_hex,rel_off_hex,stride,pre,hit,post
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x1D2,2,0,26214,26214
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x1D8,2,16640,16262,16262
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x1DA,2,0,26214,26214
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x21E,2,8,1,1
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x222,2,14,1,1
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x028,4,41129,39905,39905
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x02C,4,43878,43144,43144
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x030,4,4294966072,0,0
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x034,4,4294966562,0,0
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x040,4,720,1224,1224
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x044,4,9495,10719,10719
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x060,4,150994944,134481920,134481920
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x08C,4,1087035774,1087371318,1087371318
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x098,4,1087028436,1087035774,1087035774
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x0A4,4,1087016205,1087028436,1087028436
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x0B0,4,1087035774,1087371318,1087371318
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x0BC,4,1087035774,1087371318,1087371318
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x0E0,4,1087035774,1087371317,1087371317
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x0F0,4,1068256032,1067512108,1067512108
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x0F4,4,1039036416,1039180784,1039180784
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x108,4,996496089,1042536202,1042536202
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x158,4,4294950912,4294967206,4294967206
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x15C,4,990484508,1037368819,1037368819
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x160,4,1058642330,1059481190,1059481190
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x1D0,4,1065353216,1065772646,1065772646
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x1D8,4,1090519040,1065772646,1065772646
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x21C,4,8,1,1
1760706593.747328,HIT,P2-C1,0x927EB9E0,0x220,4,14,1,1
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x02A,1,187,178,178
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x02B,1,128,32,32
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x02E,1,187,181,181
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x02F,1,128,224,224
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x030,1,255,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x031,1,255,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x032,1,246,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x033,1,160,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x034,1,255,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x035,1,255,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x036,1,250,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x037,1,96,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x042,1,4,9,9
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x043,1,200,96,96
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x046,1,41,51,51
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x047,1,223,63,63
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x05A,1,0,16,16
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x05B,1,1,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x060,1,9,8,8
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x062,1,0,8,8
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x063,1,0,64,64
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x08D,1,243,248,248
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x08E,1,253,234,234
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x08F,1,36,156,156
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x090,1,0,63,63
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x091,1,0,128,128
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x099,1,243,248,248
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x09A,1,253,234,234
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x09B,1,36,156,156
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x09C,1,0,63,63
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x09D,1,0,128,128
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0A5,1,242,243,243
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0A6,1,95,253,253
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0A7,1,203,38,38
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0A8,1,0,63,63
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0A9,1,0,128,128
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0B1,1,243,248,248
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0B2,1,253,234,234
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0B3,1,36,156,156
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0B4,1,0,63,63
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0B5,1,0,128,128
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0BD,1,243,248,248
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0BE,1,253,234,234
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0BF,1,36,156,156
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0C0,1,0,63,63
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0C1,1,0,128,128
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0E1,1,243,250,250
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0E2,1,253,247,247
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0E3,1,36,5,5
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0EC,1,0,66,66
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0ED,1,0,65,65
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0EE,1,0,155,155
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0EF,1,0,4,4
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0F1,1,44,47,47
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0F2,1,175,80,80
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0F3,1,145,163,163
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0F4,1,191,190,190
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0F5,1,1,29,29
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0F6,1,94,165,165
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0F7,1,62,144,144
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x108,1,128,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x15C,1,56,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x15D,1,59,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x15E,1,32,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x15F,1,41,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x160,1,63,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x161,1,38,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x162,1,102,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x163,1,102,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x198,1,0,189,189
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x199,1,0,76,76
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x19A,1,0,204,204
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x19B,1,0,205,205
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1A0,1,0,62,62
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1A1,1,0,102,102
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1A2,1,0,250,250
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1A3,1,0,58,58
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1A4,1,0,188,188
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1A5,1,0,56,56
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1A6,1,0,200,200
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1A7,1,0,46,46
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1B7,1,40,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1BC,1,65,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1BD,1,160,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1C0,1,65,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1C1,1,240,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1D8,1,66,63,63
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1D9,1,252,128,128
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1EB,1,1,91,91
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1EF,1,1,91,91
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1F8,1,255,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1F9,1,255,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1FA,1,255,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1FB,1,255,160,160
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x217,1,64,1,1
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x21B,1,1,91,91
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x21F,1,125,1,1
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x223,1,125,2,2
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x02A,2,48000,45600,45600
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x02E,2,48000,46560,46560
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x030,2,65535,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x032,2,63136,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x034,2,65535,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x036,2,64096,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x042,2,1224,2400,2400
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x046,2,10719,13119,13119
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x05A,2,1,4096,4096
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x060,2,2304,2048,2048
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x062,2,0,2112,2112
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x08C,2,16627,16632,16632
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x08E,2,64804,60060,60060
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x090,2,0,16256,16256
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x098,2,16627,16632,16632
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x09A,2,64804,60060,60060
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x09C,2,0,16256,16256
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0A4,2,16626,16627,16627
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0A6,2,24523,64806,64806
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0A8,2,0,16256,16256
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0B0,2,16627,16632,16632
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0B2,2,64804,60060,60060
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0B4,2,0,16256,16256
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0BC,2,16627,16632,16632
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0BE,2,64804,60060,60060
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0C0,2,0,16256,16256
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0E0,2,16627,16634,16634
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0E2,2,64804,63237,63237
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0EC,2,0,16961,16961
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0EE,2,0,39684,39684
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0F0,2,16172,16175,16175
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0F2,2,44945,20643,20643
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0F4,2,48897,48669,48669
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0F6,2,24126,42384,42384
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x108,2,32768,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x15C,2,14395,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x15E,2,8233,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x160,2,16166,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x162,2,26214,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x198,2,0,48460,48460
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x19A,2,0,52429,52429
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1A0,2,0,15974,15974
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1A2,2,0,64058,64058
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1A4,2,0,48184,48184
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1A6,2,0,51246,51246
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1B6,2,40,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1BC,2,16800,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1C0,2,16880,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1D8,2,17148,16256,16256
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1EA,2,1,91,91
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1EE,2,1,91,91
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1F8,2,65535,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1FA,2,65535,160,160
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x216,2,64,1,1
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x21A,2,1,91,91
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x21E,2,125,1,1
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x222,2,125,2,2
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x028,4,48000,45600,45600
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x02C,4,48000,46560,46560
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x030,4,4294964896,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x034,4,4294965856,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x040,4,1224,2400,2400
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x044,4,10719,13119,13119
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x058,4,1,4096,4096
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x060,4,150994944,134219840,134219840
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x08C,4,1089731876,1090054812,1090054812
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x090,4,0,1065353216,1065353216
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x098,4,1089731876,1090054812,1090054812
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x09C,4,0,1065353216,1065353216
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0A4,4,1089626059,1089731878,1089731878
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0A8,4,0,1065353216,1065353216
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0B0,4,1089731876,1090054812,1090054812
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0B4,4,0,1065353216,1065353216
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0BC,4,1089731876,1090054812,1090054812
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0C0,4,0,1065353216,1065353216
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0E0,4,1089731876,1090189061,1090189061
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0EC,4,0,1111595780,1111595780
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0F0,4,1059893137,1060065443,1060065443
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x0F4,4,3204537918,3189613968,3189613968
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x108,4,2147483648,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x15C,4,943398953,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x160,4,1059481190,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x198,4,0,3175926989,3175926989
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1A0,4,0,1046936122,1046936122
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1A4,4,0,3157837870,3157837870
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1B4,4,40,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1BC,4,1101004800,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1C0,4,1106247680,0,0
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1D8,4,1123811328,1065353216,1065353216
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1E8,4,1,91,91
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1EC,4,1,91,91
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x1F8,4,4294967295,160,160
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x214,4,64,1,1
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x218,4,1,91,91
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x21C,4,125,1,1
1760706596.316293,HIT,P2-C1,0x927EB9E0,0x220,4,125,2,2
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x02A,1,187,179,179
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x02B,1,128,16,16
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x02E,1,187,182,182
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x02F,1,128,112,112
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x030,1,255,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x031,1,255,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x032,1,247,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x033,1,144,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x034,1,255,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x035,1,255,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x036,1,250,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x037,1,240,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x042,1,9,8,8
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x043,1,96,112,112
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x046,1,51,59,59
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x047,1,63,175,175
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x05A,1,0,16,16
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x060,1,73,76,76
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x061,1,0,36,36
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x062,1,0,40,40
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x063,1,0,1,1
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x064,1,0,4,4
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x065,1,0,32,32
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x0C8,1,181,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x0C9,1,128,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x0F1,1,114,121,121
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x0F2,1,145,238,238
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x0F3,1,98,117,117
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x0F5,1,14,13,13
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x0F6,1,172,94,94
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x0F7,1,248,128,128
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1D1,1,128,166,166
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1D2,1,0,102,102
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1D3,1,0,102,102
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1D8,1,66,63,63
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1D9,1,218,166,166
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1DA,1,0,102,102
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1DB,1,0,102,102
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1EB,1,1,64,64
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1EF,1,1,64,64
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x217,1,30,1,1
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x21B,1,1,64,64
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x21F,1,108,1,1
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x223,1,108,1,1
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x02A,2,48000,45840,45840
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x02E,2,48000,46704,46704
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x030,2,65535,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x032,2,63376,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x034,2,65535,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x036,2,64240,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x042,2,2400,2160,2160
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x046,2,13119,15279,15279
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x05A,2,1,4097,4097
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x060,2,18688,19492,19492
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x062,2,0,10241,10241
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x064,2,0,1056,1056
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x0C8,2,46464,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x0F0,2,16242,16249,16249
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x0F2,2,37218,61045,61045
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x0F4,2,15886,15885,15885
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x0F6,2,44280,24192,24192
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1D0,2,16256,16294,16294
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1D2,2,0,26214,26214
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1D8,2,17114,16294,16294
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1DA,2,0,26214,26214
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1EA,2,1,64,64
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1EE,2,1,64,64
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x216,2,30,1,1
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x21A,2,1,64,64
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x21E,2,108,1,1
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x222,2,108,1,1
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x028,4,48000,45840,45840
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x02C,4,48000,46704,46704
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x030,4,4294965136,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x034,4,4294966000,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x040,4,2400,2160,2160
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x044,4,13119,15279,15279
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x058,4,1,4097,4097
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x060,4,1224736768,1277437953,1277437953
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x064,4,0,69206016,69206016
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x0C8,4,3045064704,0,0
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x0F0,4,1064472930,1064955509,1064955509
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x0F4,4,1041149176,1041063552,1041063552
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1D0,4,1065353216,1067869798,1067869798
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1D8,4,1121583104,1067869798,1067869798
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1E8,4,1,64,64
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x1EC,4,1,64,64
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x214,4,30,1,1
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x218,4,1,64,64
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x21C,4,108,1,1
1760706599.054759,HIT,P2-C1,0x927EB9E0,0x220,4,108,1,1
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x02A,1,179,173,173
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x02B,1,16,32,32
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x02E,1,182,178,178
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x02F,1,112,224,224
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x042,1,8,5,5
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x043,1,112,240,240
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x046,1,59,65,65
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x047,1,175,159,159
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x04E,1,59,61,61
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x04F,1,184,198,198
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x05A,1,16,82,82
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x05B,1,1,0,0
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x061,1,32,38,38
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x063,1,0,64,64
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x064,1,4,0,0
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x06C,1,0,16,16
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x06F,1,16,176,176
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x090,1,0,63,63
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x091,1,0,134,134
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x092,1,0,102,102
1760706599.581380,HIT,P2-C1,0x927EB9E0,0x093,1,0,102,102
