timestamp_utc,gui_frame,slot,team,fighter_base,char_id,character_name,point_before,point_after,event_kind,max_hp_before,max_hp_after,current_before,current_after,current_delta,aux_before,aux_after,aux_delta,red_before,red_after,red_delta,damage_observed,aux_loss_observed,red_generated_observed,predicted_aux_loss,predicted_red_generated,prediction_difference,prediction_match,prediction_confidence,predicted_reserve_step,pending_current_delta,pending_aux_delta,heal_sync_mode,baroque_before,baroque_after,red_spent_before,red_spent_after,attacker_slot,attacker_char_id,attacker_name,attacker_action_id,attacker_action_name,attacker_action_frame,attack_base_damage,attack_property_a,attack_property_b,notes
2026-07-25T19:27:25Z,2001,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,20030,22530,2500,20030,22530,2500,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:25Z,2002,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,22530,22350,-180,22530,22522,-8,0,172,172,180,8,172,108,72,100,False,medium,4,0,0,0,False,False,0,0,,,,,,,,,,difference can indicate multiple native damage requests between GUI samples
2026-07-25T19:27:25Z,2005,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,22350,20754,-1596,22522,21565,-957,172,811,639,1596,957,639,957,639,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:26Z,2008,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,20754,19242,-1512,21565,20658,-907,811,1416,605,1512,907,605,907,605,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:26Z,2011,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,19242,17814,-1428,20658,19802,-856,1416,1988,572,1428,856,572,856,572,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:28Z,2026,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,mixed_heal,44000,44000,17814,19814,2000,19802,19814,12,1988,0,-1988,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:28Z,2027,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,19814,29814,10000,19814,29814,10000,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:28Z,2028,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,29814,32814,3000,29814,32814,3000,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:28Z,2029,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,32814,35814,3000,32814,35814,3000,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:28Z,2030,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,35814,38814,3000,35814,38814,3000,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:28Z,2031,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,38814,41814,3000,38814,41814,3000,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:28Z,2032,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,full_health_reset,44000,44000,41814,44000,2186,41814,44000,2186,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:29Z,2033,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,44000,42320,-1680,44000,42992,-1008,0,672,672,1680,1008,672,1008,672,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:29Z,2035,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,42320,40724,-1596,42992,42035,-957,672,1311,639,1596,957,639,957,639,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:29Z,2039,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,40724,39212,-1512,42035,41128,-907,1311,1916,605,1512,907,605,907,605,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:30Z,2041,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,39212,37784,-1428,41128,40272,-856,1916,2488,572,1428,856,572,856,572,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:30Z,2046,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,37784,36066,-1718,40272,39242,-1030,2488,3176,688,1718,1030,688,1030,688,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:31Z,2048,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,36066,35115,-951,39242,38672,-570,3176,3557,381,951,570,381,570,381,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:31Z,2049,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,35115,33504,-1611,38672,37706,-966,3557,4202,645,1611,966,645,966,645,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:31Z,2051,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,33504,32209,-1295,37706,36929,-777,4202,4720,518,1295,777,518,777,518,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:32Z,2054,P1-C1,P1,0x9246B9C0,12,Ryu,True,True,baroque_status_change,48000,48000,43200,43200,0,48000,48000,0,4800,4800,0,0,0,0,,,,,none,4,0,0,0,False,True,4800,4800,,,,,,,,,,
2026-07-25T19:27:32Z,2054,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,32209,30670,-1539,36929,36006,-923,4720,5336,616,1539,923,616,923,616,0,True,high,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,305,Hado M,0,100,0x00000009,0x00000040,
2026-07-25T19:27:32Z,2055,P1-C1,P1,0x9246B9C0,12,Ryu,True,True,ceiling_loss,48000,48000,43200,43200,0,48000,43700,-4300,4800,500,-4300,0,4300,0,,,,,none,4,0,0,0,True,True,4800,4800,,,,,,,,,,
2026-07-25T19:27:33Z,2058,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,30670,29894,-776,36006,35541,-465,5336,5647,311,776,465,311,465,311,0,True,medium,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,305,Hado M,0,100,0x00000009,0x00000040,
2026-07-25T19:27:33Z,2061,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,29894,29155,-739,35541,35098,-443,5647,5943,296,739,443,296,443,296,0,True,medium,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,305,Hado M,0,100,0x00000009,0x00000040,
2026-07-25T19:27:33Z,2063,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,29155,28497,-658,35098,34704,-394,5943,6207,264,658,394,264,394,264,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:34Z,2067,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,28497,27919,-578,34704,34358,-346,6207,6439,232,578,346,232,346,232,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:35Z,2076,P1-C1,P1,0x9246B9C0,12,Ryu,True,True,recoverable_ceiling_gain,48000,48000,43200,43200,0,43700,48000,4300,500,4800,4300,0,0,4300,,,,,none,4,0,0,0,True,False,4800,4800,,,,,,,,,,
2026-07-25T19:27:35Z,2079,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,27919,26479,-1440,34358,33494,-864,6439,7015,576,1440,864,576,864,576,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:36Z,2082,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,26479,24123,-2356,33494,32081,-1413,7015,7958,943,2356,1413,943,1413,943,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:36Z,2084,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,24123,22179,-1944,32081,30915,-1166,7958,8736,778,1944,1166,778,1166,778,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:37Z,2088,P1-C1,P1,0x9246B9C0,12,Ryu,True,True,ceiling_loss,48000,48000,43200,43200,0,48000,43700,-4300,4800,500,-4300,0,4300,0,,,,,none,4,0,0,0,False,True,4800,4800,,,,,,,,,,
2026-07-25T19:27:37Z,2088,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,22179,19799,-2380,30915,29487,-1428,8736,9688,952,2380,1428,952,1428,952,0,True,high,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,10,crouching,0,100,0x00000009,0x00000040,
2026-07-25T19:27:37Z,2092,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,19799,18167,-1632,29487,28508,-979,9688,10341,653,1632,979,653,979,653,0,True,medium,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,10,crouching,0,100,0x00000009,0x00000040,
2026-07-25T19:27:38Z,2095,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,18167,16616,-1551,28508,27578,-930,10341,10962,621,1551,930,621,930,621,0,True,medium,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,10,crouching,0,100,0x00000009,0x00000040,
2026-07-25T19:27:38Z,2098,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,16616,15147,-1469,27578,26697,-881,10962,11550,588,1469,881,588,881,588,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:38Z,2100,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,15147,13759,-1388,26697,25865,-832,11550,12106,556,1388,832,556,832,556,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:39Z,2105,P1-C1,P1,0x9246B9C0,12,Ryu,True,True,recoverable_ceiling_gain,48000,48000,43200,43200,0,43700,48000,4300,500,4800,4300,0,0,4300,,,,,none,4,0,0,0,True,False,4800,4800,,,,,,,,,,
2026-07-25T19:27:39Z,2106,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,13759,12959,-800,25865,25385,-480,12106,12426,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:39Z,2107,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,12959,11591,-1368,25385,24565,-820,12426,12974,548,1368,820,548,820,548,0,True,medium,4,-1224,-734,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:40Z,2108,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,11591,10367,-1224,24565,23831,-734,12974,13464,490,1224,734,490,734,490,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:40Z,2110,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,10367,8681,-1686,23831,22820,-1011,13464,14139,675,1686,1011,675,1011,675,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:40Z,2113,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,8681,7300,-1381,22820,21992,-828,14139,14692,553,1381,828,553,828,553,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:41Z,2116,P1-C1,P1,0x9246B9C0,12,Ryu,True,True,ceiling_loss,48000,48000,43200,43200,0,48000,43700,-4300,4800,500,-4300,0,4300,0,,,,,none,4,0,0,0,False,True,4800,4800,,,,,,,,,,
2026-07-25T19:27:41Z,2116,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,7300,5621,-1679,21992,20985,-1007,14692,15364,672,1679,1007,672,1007,672,0,True,high,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,1,idle,0,100,0x00000009,0x00000040,
2026-07-25T19:27:42Z,2121,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,5621,4377,-1244,20985,20239,-746,15364,15862,498,1244,746,498,746,498,0,True,medium,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,1,idle,0,100,0x00000009,0x00000040,
2026-07-25T19:27:42Z,2123,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,4377,3283,-1094,20239,19583,-656,15862,16300,438,1094,656,438,656,438,0,True,medium,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,1,idle,0,100,0x00000009,0x00000040,
2026-07-25T19:27:42Z,2126,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,3283,2245,-1038,19583,18961,-622,16300,16716,416,1038,622,416,622,416,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:43Z,2128,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,2245,1263,-982,18961,18372,-589,16716,17109,393,982,589,393,589,393,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:44Z,2137,P1-C1,P1,0x9246B9C0,12,Ryu,True,True,recoverable_ceiling_gain,48000,48000,43200,43200,0,43700,48000,4300,500,4800,4300,0,0,4300,,,,,none,4,0,0,0,True,False,4800,4800,,,,,,,,,,
2026-07-25T19:27:44Z,2139,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,1263,143,-1120,18372,17700,-672,17109,17557,448,1120,672,448,672,448,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:44Z,2143,P1-C1,P1,0x9246B9C0,12,Ryu,True,True,baroque_status_change,48000,48000,43200,43200,0,48000,48000,0,4800,4800,0,0,0,0,,,,,none,4,0,0,0,False,True,4800,4800,,,,,,,,,,
2026-07-25T19:27:44Z,2143,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,143,1,-142,17700,17024,-676,17557,17023,-534,142,676,0,85,57,-57,False,medium,4,0,0,0,False,False,0,0,,,,,,,,,,difference can indicate multiple native damage requests between GUI samples
2026-07-25T19:27:45Z,2144,P1-C1,P1,0x9246B9C0,12,Ryu,True,True,baroque_consume,48000,48000,43200,43200,0,48000,43200,-4800,4800,0,-4800,0,4800,0,,-4800,0,True,high,4,0,0,0,True,True,4800,4800,,,,,,,,,,
2026-07-25T19:27:46Z,2153,P1-C1,P1,0x9246B9C0,12,Ryu,True,True,recoverable_ceiling_gain,48000,48000,43200,43200,0,43200,48000,4800,0,4800,4800,0,0,4800,,,,,none,4,0,0,0,True,False,4800,4800,,,,,,,,,,
2026-07-25T19:27:47Z,2162,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,ceiling_loss,44000,44000,1,1,0,17024,16319,-705,17023,16318,-705,0,705,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:47Z,2164,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,ceiling_loss,44000,44000,1,1,0,16319,15649,-670,16318,15648,-670,0,670,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:47Z,2168,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,ceiling_loss,44000,44000,1,1,0,15649,15015,-634,15648,15014,-634,0,634,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:48Z,2170,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,ceiling_loss,44000,44000,1,1,0,15015,14416,-599,15014,14415,-599,0,599,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:49Z,2184,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,ceiling_loss,44000,44000,1,1,0,14416,14080,-336,14415,14079,-336,0,336,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:50Z,2185,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,ceiling_loss,44000,44000,1,1,0,14080,13506,-574,14079,13505,-574,0,574,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:50Z,2187,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,ceiling_loss,44000,44000,1,1,0,13506,12993,-513,13505,12992,-513,0,513,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:50Z,2189,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,ceiling_loss,44000,44000,1,1,0,12993,12108,-885,12992,12107,-885,0,885,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:51Z,2196,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,ceiling_loss,44000,44000,1,1,0,12108,11772,-336,12107,11771,-336,0,336,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:52Z,2198,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,ceiling_loss,44000,44000,1,1,0,11772,11198,-574,11771,11197,-574,0,574,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:52Z,2200,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,ceiling_loss,44000,44000,1,1,0,11198,10685,-513,11197,10684,-513,0,513,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:53Z,2211,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,recoverable_heal,44000,44000,1,3001,3000,10685,10685,0,10684,7684,-3000,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:54Z,2212,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,mixed_heal,44000,44000,3001,11001,8000,10685,11001,316,7684,0,-7684,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:54Z,2213,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,11001,14501,3500,11001,14501,3500,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:54Z,2214,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,14501,17501,3000,14501,17501,3000,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:54Z,2215,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,17501,20501,3000,17501,20501,3000,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:54Z,2216,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,20501,24001,3500,20501,24001,3500,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:54Z,2217,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,24001,27501,3500,24001,27501,3500,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:55Z,2218,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,27501,37001,9500,27501,37001,9500,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:55Z,2219,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,37001,40501,3500,37001,40501,3500,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:27:55Z,2220,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,full_health_reset,44000,44000,40501,44000,3499,40501,44000,3499,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:28:38Z,2584,P1-C1,P1,0x9246B9C0,12,Ryu,True,True,recoverable_heal,48000,48000,43200,43700,500,48000,48000,0,4800,4300,-500,0,0,0,,,,,none,4,500,0,1,False,False,4800,4800,,,,,,,,,,
2026-07-25T19:28:38Z,2585,P1-C1,P1,0x9246B9C0,12,Ryu,True,True,current_only_damage_or_cost,48000,48000,43700,43200,-500,48000,48000,0,4300,4800,500,500,0,500,,500,0,True,medium,4,500,0,1,False,False,4800,4800,,,,,,,,,,
2026-07-25T19:29:23Z,208,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,44000,43200,-800,44000,43520,-480,0,320,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:29:23Z,212,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,43200,42400,-800,43520,43040,-480,320,640,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:29:25Z,220,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,mixed_heal,44000,44000,42400,43400,1000,43040,43400,360,640,0,-640,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:29:25Z,221,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,full_health_reset,44000,44000,43400,44000,600,43400,44000,600,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:29:27Z,238,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,44000,43200,-800,44000,43520,-480,0,320,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:29:27Z,239,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,43200,41832,-1368,43520,42700,-820,320,868,548,1368,820,548,820,548,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:29:28Z,240,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,41832,40608,-1224,42700,41966,-734,868,1358,490,1224,734,490,734,490,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:29:28Z,242,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,40608,38500,-2108,41966,40702,-1264,1358,2202,844,2108,1264,844,1264,844,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:29:28Z,245,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,38500,36773,-1727,40702,39666,-1036,2202,2893,691,1727,1036,691,1036,691,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:29:29Z,247,P1-C1,P1,0x9246B9C0,12,Ryu,True,True,ceiling_loss,48000,48000,43200,43200,0,48000,43700,-4300,4800,500,-4300,0,4300,0,,,,,none,4,0,0,0,False,True,4800,4800,,,,,,,,,,
2026-07-25T19:29:29Z,247,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,36773,34674,-2099,39666,38407,-1259,2893,3733,840,2099,1259,840,1259,840,0,True,high,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,1,idle,0,100,0x00000009,0x00000040,
2026-07-25T19:29:30Z,251,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,34674,33119,-1555,38407,37474,-933,3733,4355,622,1555,933,622,933,622,0,True,medium,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,1,idle,0,100,0x00000009,0x00000040,
2026-07-25T19:29:30Z,253,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,33119,31555,-1564,37474,36536,-938,4355,4981,626,1564,938,626,938,626,0,True,medium,4,0,0,0,False,False,0,0,P1-C1,12,Ryu,1,idle,0,100,0x00000009,0x00000040,
2026-07-25T19:29:30Z,256,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,31555,30071,-1484,36536,35646,-890,4981,5575,594,1484,890,594,890,594,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:29:31Z,257,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,30071,28668,-1403,35646,34805,-841,5575,6137,562,1403,841,562,841,562,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:29:32Z,265,P1-C1,P1,0x9246B9C0,12,Ryu,True,True,recoverable_ceiling_gain,48000,48000,43200,43200,0,43700,48000,4300,500,4800,4300,0,0,4300,,,,,none,4,0,0,0,True,False,4800,4800,,,,,,,,,,
2026-07-25T19:29:33Z,277,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,recoverable_heal,44000,44000,28668,31168,2500,34805,34805,0,6137,3637,-2500,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:29:33Z,278,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,mixed_heal,44000,44000,31168,38668,7500,34805,38668,3863,3637,0,-3637,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:29:33Z,279,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,current_and_ceiling_heal,44000,44000,38668,41168,2500,38668,41168,2500,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-25T19:29:33Z,280,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,full_health_reset,44000,44000,41168,44000,2832,41168,44000,2832,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-25T19:30:08Z,573,P2-C1,P2,0x927EB9E0,1,Ken the Eagle,True,True,normal_damage_red_generation,44000,44000,44000,41520,-2480,44000,42512,-1488,0,992,992,2480,1488,992,1488,992,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
